date,Idx_SnP500,Bonds_US_10Y,Com_Silver,Bonds_CHN_1Y,Bonds_BRZ_10Y,Com_Milk,Idx_SnPVIX,EPU_Mainland China,Com_Coking_Coal,Com_Corn,Com_Cocoa,Com_Cotton,Com_HRC_Steel,Com_Lumber,Com_Nickel,Com_NaturalGas,Com_Oat,Com_Wool,Com_Rice,Com_Sugar,Com_Iron_Ore,EX_USD_CNY,Idx_Shanghai,EPU_Australia,EPU_Brazil,EPU_Canada,EPU_Chile,EPU_France,EPU_Greece,EPU_India,EPU_Ireland,EPU_Italy,EPU_Japan,EPU_Korea,EPU_Pakistan,EPU_Russia,EPU_Spain,EPU_UK,EPU_US,Idx_MOVE,Idx_US_PMI,Idx_US_IPI,Idx_US_IPI_chg,Idx_US_CPI_chg,Idx_US_UnemploymentRate_chg,Com_Gold
2015-01-02,2058.2,2.123,15.73,3.263,12.335,15.92,17.79,98.03493372,808.0,395.75,2927.0,59.58,605.0,332.0,14756.0,3.003,302.25,1059.0,11.29,14.17,70.06,6.2274,3234.67725,108.0818332606465,193.9933828719466,286.0515190303176,132.6553344726562,178.6987222304132,163.4230319736462,120.2388456292891,132.510251426158,99.27145741657985,91.12958392759221,165.8157958984375,35.43878864884704,345.4550932681684,154.8203430175781,201.1910351019364,120.5442299517184,70.0,55.5,102.7923,-0.8228,-1.505,0.1,1188.68
2015-01-05,2020.58,2.037,16.14,3.281,12.28,15.72,19.92,98.03493372,806.0,406.0,2944.0,60.71,605.0,329.0,15126.0,2.882,306.0,1059.0,11.33,14.26,69.98,6.2271,3350.5188,108.0818332606465,193.9933828719466,286.0515190303176,132.6553344726562,178.6987222304132,163.4230319736462,120.2388456292891,132.510251426158,99.27145741657985,91.12958392759221,165.8157958984375,35.43878864884704,345.4550932681684,154.8203430175781,201.1910351019364,120.5442299517184,71.5,55.5,102.7923,-0.8228,-1.505,0.1,1203.7
2015-01-06,2002.61,1.963,16.51,3.297,12.25,15.65,21.12,98.03493372,810.0,405.0,2902.0,60.2,605.0,319.7,15191.0,2.938,304.5,1057.0,11.36,14.87,71.57,6.2115,3351.44556,108.0818332606465,193.9933828719466,286.0515190303176,132.6553344726562,178.6987222304132,163.4230319736462,120.2388456292891,132.510251426158,99.27145741657985,91.12958392759221,165.8157958984375,35.43878864884704,345.4550932681684,154.8203430175781,201.1910351019364,120.5442299517184,84.9,55.5,102.7923,-0.8228,-1.505,0.1,1218.45
2015-01-07,2025.9,1.952,16.48,3.287,12.375,15.8,19.31,98.03493372,812.0,396.25,2912.0,60.43,597.0,327.3,15483.0,2.871,301.75,1058.0,11.41,14.78,71.24,6.2147,3373.954,108.0818332606465,193.9933828719466,286.0515190303176,132.6553344726562,178.6987222304132,163.4230319736462,120.2388456292891,132.510251426158,99.27145741657985,91.12958392759221,165.8157958984375,35.43878864884704,345.4550932681684,154.8203430175781,201.1910351019364,120.5442299517184,85.2,55.5,102.7923,-0.8228,-1.505,0.1,1210.05
2015-01-08,2062.14,2.016,16.31,3.242,12.34,16.0,17.01,98.03493372,813.0,394.25,2986.0,60.56,597.0,324.9,15486.0,2.927,302.25,1059.0,11.29,14.88,70.95,6.2178,3293.456,108.0818332606465,193.9933828719466,286.0515190303176,132.6553344726562,178.6987222304132,163.4230319736462,120.2388456292891,132.510251426158,99.27145741657985,91.12958392759221,165.8157958984375,35.43878864884704,345.4550932681684,154.8203430175781,201.1910351019364,120.5442299517184,85.2,55.5,102.7923,-0.8228,-1.505,0.1,1208.63
2015-01-09,2044.81,1.969,16.49,3.244,12.185,15.97,17.55,98.03493372,814.0,400.25,2968.0,60.76,594.0,323.0,15235.5,2.946,303.25,1059.0,11.32,14.91,70.66,6.2054,3285.41162,108.0818332606465,193.9933828719466,286.0515190303176,132.6553344726562,178.6987222304132,163.4230319736462,120.2388456292891,132.510251426158,99.27145741657985,91.12958392759221,165.8157958984375,35.43878864884704,345.4550932681684,154.8203430175781,201.1910351019364,120.5442299517184,80.6,55.5,102.7923,-0.8228,-1.505,0.1,1222.65
2015-01-12,2028.26,1.912,16.53,3.249,12.3,16.07,19.6,98.03493372,814.0,402.0,2994.0,59.73,594.0,323.8,15029.0,2.795,298.25,1059.0,11.24,14.76,69.58,6.1967,3229.316,108.0818332606465,193.9933828719466,286.0515190303176,132.6553344726562,178.6987222304132,163.4230319736462,120.2388456292891,132.510251426158,99.27145741657985,91.12958392759221,165.8157958984375,35.43878864884704,345.4550932681684,154.8203430175781,201.1910351019364,120.5442299517184,81.9,55.5,102.7923,-0.8228,-1.505,0.1,1233.26
2015-01-13,2023.03,1.89,17.0,3.244,12.26,16.09,20.56,98.03493372,814.0,385.75,2991.0,60.15,594.0,320.2,14585.0,2.943,293.25,1057.0,11.24,14.87,69.25,6.1956,3235.30054,108.0818332606465,193.9933828719466,286.0515190303176,132.6553344726562,178.6987222304132,163.4230319736462,120.2388456292891,132.510251426158,99.27145741657985,91.12958392759221,165.8157958984375,35.43878864884704,345.4550932681684,154.8203430175781,201.1910351019364,120.5442299517184,83.0,55.5,102.7923,-0.8228,-1.505,0.1,1230.36
2015-01-14,2011.27,1.835,16.83,3.24,12.24,15.9,21.48,98.03493372,787.0,381.0,2992.0,58.98,590.0,315.9,14241.0,3.233,282.75,1054.0,10.98,14.93,69.0,6.1934,3222.43726,108.0818332606465,193.9933828719466,286.0515190303176,132.6553344726562,178.6987222304132,163.4230319736462,120.2388456292891,132.510251426158,99.27145741657985,91.12958392759221,165.8157958984375,35.43878864884704,345.4550932681684,154.8203430175781,201.1910351019364,120.5442299517184,85.3,55.5,102.7923,-0.8228,-1.505,0.1,1229.55
2015-01-15,1992.67,1.775,16.88,3.243,12.16,16.02,22.39,98.03493372,814.0,380.0,2977.0,59.49,590.0,310.9,14413.5,3.158,281.75,1054.0,11.33,15.35,69.27,6.2145,3336.45483,108.0818332606465,193.9933828719466,286.0515190303176,132.6553344726562,178.6987222304132,163.4230319736462,120.2388456292891,132.510251426158,99.27145741657985,91.12958392759221,165.8157958984375,35.43878864884704,345.4550932681684,154.8203430175781,201.1910351019364,120.5442299517184,85.3,55.5,102.7923,-0.8228,-1.505,0.1,1261.16
2015-01-16,2019.42,1.815,17.74,3.247,12.03,16.01,20.95,98.03493372,811.0,387.0,2942.0,59.23,590.0,311.9,14722.0,3.127,288.75,1054.0,11.32,15.33,69.13,6.2433,3376.495,108.0818332606465,193.9933828719466,286.0515190303176,132.6553344726562,178.6987222304132,163.4230319736462,120.2388456292891,132.510251426158,99.27145741657985,91.12958392759221,165.8157958984375,35.43878864884704,345.4550932681684,154.8203430175781,201.1910351019364,120.5442299517184,92.6,55.5,102.7923,-0.8228,-1.505,0.1,1279.81
2015-01-19,2019.42,1.8368,17.65,3.238,12.165,16.01,20.95,98.03493372,711.0,366.5,2982.59,58.73,590.0,311.9,14417.0,3.09,321.25,1054.0,11.32,15.57,69.13,6.2226,3116.35059,108.0818332606465,193.9933828719466,286.0515190303176,132.6553344726562,178.6987222304132,163.4230319736462,120.2388456292891,132.510251426158,99.27145741657985,91.12958392759221,165.8157958984375,35.43878864884704,345.4550932681684,154.8203430175781,201.1910351019364,120.5442299517184,92.6,55.5,102.7923,-0.8228,-1.505,0.1,1276.7
2015-01-20,2022.55,1.807,17.93,3.236,11.88,16.01,19.89,98.03493372,711.0,390.25,2925.0,57.79,585.0,302.9,14721.0,2.831,290.25,1054.0,11.26,15.83,68.91,6.2208,3173.05151,108.0818332606465,193.9933828719466,286.0515190303176,132.6553344726562,178.6987222304132,163.4230319736462,120.2388456292891,132.510251426158,99.27145741657985,91.12958392759221,165.8157958984375,35.43878864884704,345.4550932681684,154.8203430175781,201.1910351019364,120.5442299517184,90.6,55.5,102.7923,-0.8228,-1.505,0.1,1293.56
2015-01-21,2032.12,1.851,18.11,3.223,11.77,16.05,18.85,98.03493372,711.0,388.0,2852.0,58.01,583.0,308.7,14971.5,2.974,290.75,1051.0,11.37,15.92,68.7,6.2162,3323.6106,108.0818332606465,193.9933828719466,286.0515190303176,132.6553344726562,178.6987222304132,163.4230319736462,120.2388456292891,132.510251426158,99.27145741657985,91.12958392759221,165.8157958984375,35.43878864884704,345.4550932681684,154.8203430175781,201.1910351019364,120.5442299517184,88.3,55.5,102.7923,-0.8228,-1.505,0.1,1293.06
2015-01-22,2063.15,1.896,18.29,3.221,11.92,16.01,16.4,98.03493372,711.0,383.75,2801.0,57.76,583.0,305.8,14792.0,2.835,291.0,1051.0,11.16,15.91,68.64,6.2204,3343.34351,108.0818332606465,193.9933828719466,286.0515190303176,132.6553344726562,178.6987222304132,163.4230319736462,120.2388456292891,132.510251426158,99.27145741657985,91.12958392759221,165.8157958984375,35.43878864884704,345.4550932681684,154.8203430175781,201.1910351019364,120.5442299517184,85.1,55.5,102.7923,-0.8228,-1.505,0.1,1301.23
2015-01-23,2051.82,1.818,18.25,3.231,11.74,16.08,16.66,98.03493372,711.0,386.75,2755.0,57.3,583.0,311.5,14293.0,2.986,290.5,1051.0,11.01,15.17,68.46,6.2535,3351.7644,108.0818332606465,193.9933828719466,286.0515190303176,132.6553344726562,178.6987222304132,163.4230319736462,120.2388456292891,132.510251426158,99.27145741657985,91.12958392759221,165.8157958984375,35.43878864884704,345.4550932681684,154.8203430175781,201.1910351019364,120.5442299517184,89.9,55.5,102.7923,-0.8228,-1.505,0.1,1294.15
2015-01-26,2057.09,1.827,17.87,3.218,11.78,16.13,15.52,98.03493372,711.0,384.0,2737.0,58.62,583.0,316.3,14692.0,2.881,290.75,1051.0,10.88,15.35,68.18,6.2542,3383.18237,108.0818332606465,193.9933828719466,286.0515190303176,132.6553344726562,178.6987222304132,163.4230319736462,120.2388456292891,132.510251426158,99.27145741657985,91.12958392759221,165.8157958984375,35.43878864884704,345.4550932681684,154.8203430175781,201.1910351019364,120.5442299517184,85.3,55.5,102.7923,-0.8228,-1.505,0.1,1280.86
2015-01-27,2029.55,1.825,18.02,3.157,11.775,16.12,17.22,98.03493372,711.0,381.25,2743.0,58.78,583.0,311.7,14730.5,2.981,289.25,1051.0,10.97,15.16,67.99,6.2427,3352.96,108.0818332606465,193.9933828719466,286.0515190303176,132.6553344726562,178.6987222304132,163.4230319736462,120.2388456292891,132.510251426158,99.27145741657985,91.12958392759221,165.8157958984375,35.43878864884704,345.4550932681684,154.8203430175781,201.1910351019364,120.5442299517184,86.2,55.5,102.7923,-0.8228,-1.505,0.1,1292.08
2015-01-28,2002.16,1.728,17.95,3.146,11.81,16.11,20.44,98.03493372,711.0,373.25,2715.0,59.44,572.0,315.5,14993.0,2.866,287.5,1061.0,10.73,15.16,67.75,6.2582,3305.73828,108.0818332606465,193.9933828719466,286.0515190303176,132.6553344726562,178.6987222304132,163.4230319736462,120.2388456292891,132.510251426158,99.27145741657985,91.12958392759221,165.8157958984375,35.43878864884704,345.4550932681684,154.8203430175781,201.1910351019364,120.5442299517184,86.4,55.5,102.7923,-0.8228,-1.505,0.1,1284.35
2015-01-29,2021.25,1.753,16.92,3.15,11.85,16.16,18.76,98.03493372,711.0,371.5,2686.0,59.57,550.0,321.8,14846.0,2.719,282.5,1070.0,10.86,14.85,67.49,6.2609,3262.30469,108.0818332606465,193.9933828719466,286.0515190303176,132.6553344726562,178.6987222304132,163.4230319736462,120.2388456292891,132.510251426158,99.27145741657985,91.12958392759221,165.8157958984375,35.43878864884704,345.4550932681684,154.8203430175781,201.1910351019364,120.5442299517184,86.6,55.5,102.7923,-0.8228,-1.505,0.1,1256.5
2015-01-30,1994.99,1.68,17.22,3.151,11.97,16.14,20.97,98.03493372,711.0,370.0,2693.0,59.36,550.0,321.8,15109.0,2.691,275.5,1070.0,10.57,14.79,67.2,6.2823,3210.36255,108.0818332606465,193.9933828719466,286.0515190303176,132.6553344726562,178.6987222304132,163.4230319736462,120.2388456292891,132.510251426158,99.27145741657985,91.12958392759221,165.8157958984375,35.43878864884704,345.4550932681684,154.8203430175781,201.1910351019364,120.5442299517184,86.6,55.5,102.7923,-0.8228,-1.505,0.1,1282.8
2015-02-02,2020.85,1.673,17.2,3.167,12.18,16.14,19.43,95.11193973,711.0,369.75,2672.0,59.89,550.0,312.2,15274.0,2.68,269.25,1070.0,10.3,14.22,61.97,6.2669,3128.2998,141.450851831485,302.9389420935108,240.5894185225594,93.31575775146484,238.4951255552818,168.8331435510415,98.44914335186797,34.0077125739187,85.669578942883,74.65152908973471,125.8762664794922,71.4163765250422,298.555560738384,118.4397964477539,190.1389037255341,87.60946941534985,88.1,53.5,102.1366,-0.6557,0.595,-0.2,1274.69
2015-02-03,2050.03,1.78,17.28,3.161,12.11,16.14,17.33,95.11193973,711.0,385.75,2691.0,61.45,547.0,313.7,15255.5,2.754,280.0,1070.0,10.38,14.47,62.87,6.2557,3204.907,141.450851831485,302.9389420935108,240.5894185225594,93.31575775146484,238.4951255552818,168.8331435510415,98.44914335186797,34.0077125739187,85.669578942883,74.65152908973471,125.8762664794922,71.4163765250422,298.555560738384,118.4397964477539,190.1389037255341,87.60946941534985,92.7,53.5,102.1366,-0.6557,0.595,-0.2,1259.71
2015-02-04,2041.51,1.795,17.36,3.172,12.205,15.74,18.33,95.11193973,711.0,383.5,2724.0,61.23,542.0,309.6,15070.0,2.662,281.0,1084.0,10.25,14.45,62.89,6.2551,3174.126,141.450851831485,302.9389420935108,240.5894185225594,93.31575775146484,238.4951255552818,168.8331435510415,98.44914335186797,34.0077125739187,85.669578942883,74.65152908973471,125.8762664794922,71.4163765250422,298.555560738384,118.4397964477539,190.1389037255341,87.60946941534985,92.3,53.5,102.1366,-0.6557,0.595,-0.2,1269.65
2015-02-05,2062.52,1.815,17.25,3.17,12.36,15.77,16.85,95.11193973,711.0,385.25,2743.0,61.79,542.0,311.9,15122.75,2.6,287.75,1101.0,10.45,14.41,61.89,6.2413,3136.531,141.450851831485,302.9389420935108,240.5894185225594,93.31575775146484,238.4951255552818,168.8331435510415,98.44914335186797,34.0077125739187,85.669578942883,74.65152908973471,125.8762664794922,71.4163765250422,298.555560738384,118.4397964477539,190.1389037255341,87.60946941534985,93.0,53.5,102.1366,-0.6557,0.595,-0.2,1264.4
2015-02-06,2055.47,1.938,16.69,3.113,12.48,15.88,17.29,95.11193973,711.0,385.75,2775.0,61.59,540.0,315.5,15179.0,2.579,283.5,1101.0,10.74,14.51,62.23,6.2478,3075.907,141.450851831485,302.9389420935108,240.5894185225594,93.31575775146484,238.4951255552818,168.8331435510415,98.44914335186797,34.0077125739187,85.669578942883,74.65152908973471,125.8762664794922,71.4163765250422,298.555560738384,118.4397964477539,190.1389037255341,87.60946941534985,93.7,53.5,102.1366,-0.6557,0.595,-0.2,1233.22
2015-02-09,2046.74,1.948,16.98,3.113,12.61,15.78,18.55,95.11193973,711.0,391.25,2867.0,62.3,538.0,320.8,15098.75,2.597,279.5,1101.0,10.43,14.82,61.76,6.2486,3095.12378,141.450851831485,302.9389420935108,240.5894185225594,93.31575775146484,238.4951255552818,168.8331435510415,98.44914335186797,34.0077125739187,85.669578942883,74.65152908973471,125.8762664794922,71.4163765250422,298.555560738384,118.4397964477539,190.1389037255341,87.60946941534985,95.1,53.5,102.1366,-0.6557,0.595,-0.2,1238.93
2015-02-10,2068.59,1.991,16.9,3.112,12.69,15.75,17.23,95.11193973,711.0,388.0,2863.0,62.51,537.0,317.8,14764.75,2.677,275.0,1101.0,10.23,14.71,62.02,6.2558,3141.59326,141.450851831485,302.9389420935108,240.5894185225594,93.31575775146484,238.4951255552818,168.8331435510415,98.44914335186797,34.0077125739187,85.669578942883,74.65152908973471,125.8762664794922,71.4163765250422,298.555560738384,118.4397964477539,190.1389037255341,87.60946941534985,95.35,53.5,102.1366,-0.6557,0.595,-0.2,1233.8
2015-02-11,2068.53,1.988,16.76,3.113,12.82,15.75,16.96,95.11193973,711.0,385.75,2879.0,62.02,535.0,313.8,14690.5,2.797,273.5,1101.0,10.38,14.71,62.27,6.246,3157.70361,141.450851831485,302.9389420935108,240.5894185225594,93.31575775146484,238.4951255552818,168.8331435510415,98.44914335186797,34.0077125739187,85.669578942883,74.65152908973471,125.8762664794922,71.4163765250422,298.555560738384,118.4397964477539,190.1389037255341,87.60946941534985,94.2,53.5,102.1366,-0.6557,0.595,-0.2,1218.66
2015-02-12,2088.48,1.986,16.82,3.119,12.58,15.8,15.34,95.11193973,711.0,383.0,2955.0,62.48,532.0,310.9,14648.0,2.713,273.25,1092.0,10.33,15.04,62.27,6.24,3173.416,141.450851831485,302.9389420935108,240.5894185225594,93.31575775146484,238.4951255552818,168.8331435510415,98.44914335186797,34.0077125739187,85.669578942883,74.65152908973471,125.8762664794922,71.4163765250422,298.555560738384,118.4397964477539,190.1389037255341,87.60946941534985,91.6,53.5,102.1366,-0.6557,0.595,-0.2,1222.2
2015-02-13,2096.99,2.021,17.29,3.116,12.59,15.73,14.69,95.11193973,711.0,387.25,2969.0,62.7,532.0,312.2,14589.0,2.804,278.5,1092.0,10.52,14.88,62.42,6.2426,3203.827,141.450851831485,302.9389420935108,240.5894185225594,93.31575775146484,238.4951255552818,168.8331435510415,98.44914335186797,34.0077125739187,85.669578942883,74.65152908973471,125.8762664794922,71.4163765250422,298.555560738384,118.4397964477539,190.1389037255341,87.60946941534985,91.4,53.5,102.1366,-0.6557,0.595,-0.2,1229.2
2015-02-16,2096.99,2.0504,17.2,3.09,12.59,15.73,14.69,95.11193973,756.0,364.0,2992.4,63.07,532.0,312.2,14542.0,2.73,311.0,1092.0,10.52,14.92,62.42,6.2651,3222.36255,141.450851831485,302.9389420935108,240.5894185225594,93.31575775146484,238.4951255552818,168.8331435510415,98.44914335186797,34.0077125739187,85.669578942883,74.65152908973471,125.8762664794922,71.4163765250422,298.555560738384,118.4397964477539,190.1389037255341,87.60946941534985,91.4,53.5,102.1366,-0.6557,0.595,-0.2,1231.1
2015-02-17,2100.34,2.143,16.49,3.084,12.59,15.74,15.8,95.11193973,773.0,389.5,2990.0,63.8,530.0,306.3,14178.5,2.759,278.0,1087.0,10.68,15.14,62.6,6.2753,3246.90576,141.450851831485,302.9389420935108,240.5894185225594,93.31575775146484,238.4951255552818,168.8331435510415,98.44914335186797,34.0077125739187,85.669578942883,74.65152908973471,125.8762664794922,71.4163765250422,298.555560738384,118.4397964477539,190.1389037255341,87.60946941534985,91.8,53.5,102.1366,-0.6557,0.595,-0.2,1209.0
2015-02-18,2099.68,2.068,16.48,3.084,12.77,15.74,15.45,95.11193973,773.0,383.75,3027.0,64.62,530.0,303.0,14194.5,2.831,274.25,1085.0,10.87,15.09,62.62,6.2766,3246.90576,141.450851831485,302.9389420935108,240.5894185225594,93.31575775146484,238.4951255552818,168.8331435510415,98.44914335186797,34.0077125739187,85.669578942883,74.65152908973471,125.8762664794922,71.4163765250422,298.555560738384,118.4397964477539,190.1389037255341,87.60946941534985,91.4,53.5,102.1366,-0.6557,0.595,-0.2,1212.61
2015-02-19,2097.45,2.112,16.36,3.084,12.83,15.73,15.29,95.11193973,773.0,389.75,3027.0,64.44,530.0,301.3,13927.5,2.834,277.0,1090.0,10.8,14.68,62.59,6.2706,3246.90576,141.450851831485,302.9389420935108,240.5894185225594,93.31575775146484,238.4951255552818,168.8331435510415,98.44914335186797,34.0077125739187,85.669578942883,74.65152908973471,125.8762664794922,71.4163765250422,298.555560738384,118.4397964477539,190.1389037255341,87.60946941534985,98.5,53.5,102.1366,-0.6557,0.595,-0.2,1207.05
2015-02-20,2110.3,2.133,16.23,3.084,12.955,15.54,14.3,95.11193973,773.0,385.25,3027.0,64.67,530.0,303.5,13898.5,2.951,273.5,1090.0,10.79,14.39,62.43,6.2775,3246.90576,141.450851831485,302.9389420935108,240.5894185225594,93.31575775146484,238.4951255552818,168.8331435510415,98.44914335186797,34.0077125739187,85.669578942883,74.65152908973471,125.8762664794922,71.4163765250422,298.555560738384,118.4397964477539,190.1389037255341,87.60946941534985,98.3,53.5,102.1366,-0.6557,0.595,-0.2,1201.91
2015-02-23,2109.66,2.057,16.29,3.084,12.79,15.49,14.56,95.11193973,773.0,378.75,3054.0,64.75,530.0,303.2,14068.0,2.879,272.0,1090.0,10.46,14.31,62.57,6.2722,3246.90576,141.450851831485,302.9389420935108,240.5894185225594,93.31575775146484,238.4951255552818,168.8331435510415,98.44914335186797,34.0077125739187,85.669578942883,74.65152908973471,125.8762664794922,71.4163765250422,298.555560738384,118.4397964477539,190.1389037255341,87.60946941534985,97.7,53.5,102.1366,-0.6557,0.595,-0.2,1201.42
2015-02-24,2115.48,1.986,16.21,3.084,12.625,15.5,13.69,95.11193973,773.0,377.5,3082.0,64.76,528.0,295.2,14291.0,2.902,274.5,1090.0,10.44,14.17,62.63,6.2617,3246.90576,141.450851831485,302.9389420935108,240.5894185225594,93.31575775146484,238.4951255552818,168.8331435510415,98.44914335186797,34.0077125739187,85.669578942883,74.65152908973471,125.8762664794922,71.4163765250422,298.555560738384,118.4397964477539,190.1389037255341,87.60946941534985,94.1,53.5,102.1366,-0.6557,0.595,-0.2,1199.51
2015-02-25,2113.86,1.969,16.55,3.075,12.715,15.5,13.84,95.11193973,773.0,375.75,3024.0,64.76,503.0,291.2,14325.0,2.894,275.5,1089.0,10.49,13.79,62.59,6.2702,3228.84253,141.450851831485,302.9389420935108,240.5894185225594,93.31575775146484,238.4951255552818,168.8331435510415,98.44914335186797,34.0077125739187,85.669578942883,74.65152908973471,125.8762664794922,71.4163765250422,298.555560738384,118.4397964477539,190.1389037255341,87.60946941534985,91.5,53.5,102.1366,-0.6557,0.595,-0.2,1204.4
2015-02-26,2110.74,2.014,16.52,3.058,12.65,15.49,13.91,95.11193973,773.0,380.0,3024.0,64.76,503.0,295.5,14322.5,2.697,281.5,1088.0,10.38,14.08,62.57,6.278,3298.3584,141.450851831485,302.9389420935108,240.5894185225594,93.31575775146484,238.4951255552818,168.8331435510415,98.44914335186797,34.0077125739187,85.669578942883,74.65152908973471,125.8762664794922,71.4163765250422,298.555560738384,118.4397964477539,190.1389037255341,87.60946941534985,90.5,53.5,102.1366,-0.6557,0.595,-0.2,1208.3
2015-02-27,2104.5,2.002,16.6,3.073,12.43,15.49,13.34,95.11193973,773.0,384.5,3024.0,64.73,503.0,297.2,14037.0,2.734,290.5,1088.0,10.47,13.93,62.61,6.285,3310.303,141.450851831485,302.9389420935108,240.5894185225594,93.31575775146484,238.4951255552818,168.8331435510415,98.44914335186797,34.0077125739187,85.669578942883,74.65152908973471,125.8762664794922,71.4163765250422,298.555560738384,118.4397964477539,190.1389037255341,87.60946941534985,91.4,53.5,102.1366,-0.6557,0.595,-0.2,1212.55
2015-03-02,2117.39,2.084,16.35,3.081,12.46,15.49,13.04,116.265651,773.0,378.75,3086.0,64.73,500.0,299.5,13793.5,2.698,313.0,1088.0,10.53,13.64,62.18,6.2899,3336.285,53.48806301548109,317.2683405320851,131.6358946838366,86.81047821044922,174.1975846514905,144.8039137682275,53.43037365310486,233.201837117107,109.0559028232944,76.94677627953467,97.98577880859375,59.38130271811547,239.8610783266612,128.2254638671875,209.5492994617065,95.97896260680174,90.2,52.9,101.7869,-0.3497,0.634,-0.1,1206.7
2015-03-03,2107.78,2.122,16.23,3.084,12.57,15.49,13.86,116.265651,773.0,382.0,3100.0,63.73,500.0,294.4,13614.5,2.712,292.75,1088.0,10.36,13.45,62.39,6.2835,3263.05249,53.48806301548109,317.2683405320851,131.6358946838366,86.81047821044922,174.1975846514905,144.8039137682275,53.43037365310486,233.201837117107,109.0559028232944,76.94677627953467,97.98577880859375,59.38130271811547,239.8610783266612,128.2254638671875,209.5492994617065,95.97896260680174,91.8,52.9,101.7869,-0.3497,0.634,-0.1,1203.31
2015-03-04,2098.53,2.121,16.19,3.079,12.765,15.46,14.23,116.265651,773.0,381.5,3087.0,63.73,500.0,290.7,13878.5,2.769,319.75,1088.0,10.46,13.34,61.23,6.2866,3279.53271,53.48806301548109,317.2683405320851,131.6358946838366,86.81047821044922,174.1975846514905,144.8039137682275,53.43037365310486,233.201837117107,109.0559028232944,76.94677627953467,97.98577880859375,59.38130271811547,239.8610783266612,128.2254638671875,209.5492994617065,95.97896260680174,90.7,52.9,101.7869,-0.3497,0.634,-0.1,1199.45
2015-03-05,2101.04,2.11,16.16,3.082,12.85,15.45,14.04,116.265651,773.0,382.75,3087.0,63.73,500.0,287.0,14139.5,2.841,321.5,1085.0,10.35,13.44,60.5,6.2731,3248.47559,53.48806301548109,317.2683405320851,131.6358946838366,86.81047821044922,174.1975846514905,144.8039137682275,53.43037365310486,233.201837117107,109.0559028232944,76.94677627953467,97.98577880859375,59.38130271811547,239.8610783266612,128.2254638671875,209.5492994617065,95.97896260680174,89.3,52.9,101.7869,-0.3497,0.634,-0.1,1198.2
2015-03-06,2071.26,2.24,15.86,3.106,12.985,15.42,15.2,116.265651,773.0,379.25,3087.0,63.73,500.0,283.0,14311.0,2.839,318.0,1085.0,10.23,13.44,59.44,6.2835,3241.1875,53.48806301548109,317.2683405320851,131.6358946838366,86.81047821044922,174.1975846514905,144.8039137682275,53.43037365310486,233.201837117107,109.0559028232944,76.94677627953467,97.98577880859375,59.38130271811547,239.8610783266612,128.2254638671875,209.5492994617065,95.97896260680174,86.6,52.9,101.7869,-0.3497,0.634,-0.1,1166.72
2015-03-09,2079.43,2.195,15.72,3.116,13.35,15.41,15.06,116.265651,773.0,383.25,3000.0,61.92,500.0,286.7,14447.0,2.678,321.25,1085.0,10.3,13.27,59.44,6.2717,3302.40771,53.48806301548109,317.2683405320851,131.6358946838366,86.81047821044922,174.1975846514905,144.8039137682275,53.43037365310486,233.201837117107,109.0559028232944,76.94677627953467,97.98577880859375,59.38130271811547,239.8610783266612,128.2254638671875,209.5492994617065,95.97896260680174,84.0,52.9,101.7869,-0.3497,0.634,-0.1,1166.55
2015-03-10,2044.16,2.128,15.61,3.151,13.22,15.42,16.69,116.265651,773.0,382.25,3000.0,60.87,500.0,285.2,13992.0,2.732,323.75,1085.0,10.29,13.02,58.9,6.2812,3286.068,53.48806301548109,317.2683405320851,131.6358946838366,86.81047821044922,174.1975846514905,144.8039137682275,53.43037365310486,233.201837117107,109.0559028232944,76.94677627953467,97.98577880859375,59.38130271811547,239.8610783266612,128.2254638671875,209.5492994617065,95.97896260680174,84.4,52.9,101.7869,-0.3497,0.634,-0.1,1161.18
2015-03-11,2040.24,2.11,15.46,3.157,13.205,15.42,16.87,116.265651,773.0,384.0,2940.0,60.33,495.0,281.7,13717.0,2.824,315.5,1089.0,10.5,13.14,58.84,6.277,3290.9,53.48806301548109,317.2683405320851,131.6358946838366,86.81047821044922,174.1975846514905,144.8039137682275,53.43037365310486,233.201837117107,109.0559028232944,76.94677627953467,97.98577880859375,59.38130271811547,239.8610783266612,128.2254638671875,209.5492994617065,95.97896260680174,85.0,52.9,101.7869,-0.3497,0.634,-0.1,1154.05
2015-03-12,2065.95,2.096,15.57,3.148,13.37,15.5,15.42,116.265651,773.0,382.25,2922.0,61.22,495.0,270.5,13848.0,2.734,279.75,1092.0,10.47,13.21,59.2,6.2745,3349.32275,53.48806301548109,317.2683405320851,131.6358946838366,86.81047821044922,174.1975846514905,144.8039137682275,53.43037365310486,233.201837117107,109.0559028232944,76.94677627953467,97.98577880859375,59.38130271811547,239.8610783266612,128.2254638671875,209.5492994617065,95.97896260680174,85.6,52.9,101.7869,-0.3497,0.634,-0.1,1153.3
